8	-39	3	-4	-27	14	9	9	1	-2	3	22	7	-18	17	-1	-38	15	8	16	-24	-16	12	27	-29	14	-5	12	-14	2	22	-7	-8	15	-5	-7	-2	0	12	-1	0	-8	12	-6	-16	0	-4	8	-15	8	23	14	-32	-33	7	14	-13	-11	13	-24	1	-7	-29	-7	-2	22	3	2	-5	12	0	-11	-6	-42	18	-22	-9	-22	8	-14	22	-11	-9	-23	-12	-7	-16	-24	21	3	33	-17	5	21	-8	22	-13	12	7	15	-16	-28	13	-4	-3	7	-4	18	26	-25	-2	-32	-6	19	1	-15	8	9	6	-4	-25	-3	-3	4	-11	14	14	4
-3	6	28	6	-8	-12	-24	-11	-9	-17	22	-17	-5	10	-3	-7	2	47	3	-2	-6	-1	13	-25	23	-17	11	-16	4	28	-13	3	9	18	-5	-14	2	3	-21	1	-12	-9	-11	26	-17	-3	13	2	-11	24	-14	-24	-13	29	40	-24	-1	0	0	-27	27	-40	-3	19	18	-18	7	-5	-22	-12	15	3	-10	-12	20	-6	7	14	-13	5	-1	-2	-5	9	18	17	-21	9	-6	5	-27	0	11	0	-12	-9	4	-3	20	-26	-23	27	10	-37	-1	-17	10	-12	-14	-37	0	9	24	8	-29	-7	22	3	1	-5	-31	32	21	-14	4	3	7	-22
0	4	-22	-24	-16	25	-7	-3	-9	-3	-19	5	-4	-3	16	-29	36	2	-16	24	-13	7	-11	31	-5	-18	-19	11	-10	-33	-6	-15	-7	2	-17	8	16	-5	-15	-17	-22	13	19	12	-22	10	-27	-9	-7	-26	-11	4	-11	-1	-6	-16	19	-11	-14	0	-33	5	12	12	-3	-25	19	-34	0	11	16	-8	-13	25	-21	22	-3	4	29	-2	7	-20	12	-7	10	-11	20	0	-14	-5	-19	38	6	-14	-5	1	-17	14	-26	-25	21	31	-27	26	-12	10	-1	5	15	3	21	1	1	-33	-14	9	1	-26	5	-5	21	9	2	1	26	-25	-23	14
8	8	-3	-11	20	-10	-11	12	20	-1	21	18	13	19	-21	31	-5	-20	4	-33	5	-21	16	-10	-42	-15	1	0	5	25	-20	-1	-19	-29	7	17	-18	-1	-26	6	4	19	8	-24	-6	15	-8	26	20	1	8	-9	-7	-1	-5	0	-20	-19	-2	-13	12	40	-23	-4	-10	-12	-18	-4	11	20	-26	-12	-1	15	-6	5	-24	18	-4	3	-24	0	2	-3	-4	12	-21	7	18	0	18	11	-13	-5	32	-14	-4	3	-34	1	33	-29	9	-10	0	-13	23	9	-7	-1	-4	5	-22	4	-7	3	-14	-2	8	3	5	3	-34	-4	14	-29	38	12
6	5	-3	-6	-1	-17	14	14	15	18	3	32	-3	6	10	34	-37	21	-6	-21	-25	6	-6	-20	-30	7	6	3	8	-18	-16	-2	8	5	24	-4	-30	1	26	8	22	-4	-14	-5	-13	10	4	-16	-12	-5	-25	15	11	15	-21	4	12	8	2	-16	28	-9	3	-19	-20	23	-12	9	12	-10	2	-11	-2	5	4	-9	2	3	4	-5	-30	-15	1	-3	14	-22	-4	15	15	-4	8	-7	-2	7	-9	-18	-4	-11	5	17	-14	-10	4	-25	13	-16	-1	-36	-24	4	21	-7	1	-6	-6	-11	-2	15	-19	-10	13	-21	-1	36	-5	7	6	-12
-19	13	-29	20	4	12	17	-5	12	-1	2	-7	-8	-22	1	-14	13	22	5	-17	15	24	-2	-12	-4	22	4	-11	-2	-34	-11	5	2	37	-33	-4	-6	32	-4	-44	8	-17	-5	-16	-9	3	-10	4	2	5	19	-14	-15	-14	-20	-6	-5	12	-19	4	19	-28	-6	0	11	4	-6	17	-9	-4	-26	-13	17	-14	32	-16	6	25	-8	-30	6	25	25	24	-26	-3	7	-7	-8	4	-14	-2	-5	13	-5	8	7	30	-3	6	-33	17	-13	3	-7	13	-6	-9	17	29	-15	21	-29	19	-4	-8	17	-32	1	30	-8	-3	9	13	-16	22	9	0
6	4	21	11	-5	16	4	-7	28	-15	-26	12	-6	14	13	-5	38	-29	-20	11	21	2	-13	-10	24	-20	-31	30	-21	-8	15	-10	10	-4	-15	-1	31	-9	-25	10	-4	15	-7	2	28	-5	15	9	12	20	2	-22	-34	-4	-12	-23	-4	0	-6	13	5	-35	0	-11	-14	-9	14	25	3	0	-10	27	-14	4	-38	19	28	-6	-34	15	8	-8	7	-14	-17	5	-4	0	-19	-13	-44	22	-3	0	7	-10	25	-2	-20	17	-17	19	-13	16	12	-3	-2	20	11	-3	-9	-27	26	-6	-16	-8	-31	-9	24	-17	-28	13	12	-7	5	9	-2	9
9	19	-1	4	6	-13	-9	15	-6	-46	16	13	-2	9	2	13	4	-10	25	7	-2	-8	-30	15	8	-16	5	-14	-9	4	-7	3	7	-19	-7	17	-14	-33	-11	13	-8	-13	3	1	-7	16	-41	4	-22	16	-30	-15	-9	-3	18	-5	20	-17	-1	40	-30	13	9	5	-23	16	-8	4	-16	-5	-20	11	-13	-8	-9	21	-19	-22	42	19	-13	-1	22	-15	-9	21	-21	-6	-4	-4	13	13	0	-3	-2	0	17	8	19	-12	1	-6	12	-8	4	-7	17	-19	-3	-3	-7	15	20	-45	5	-28	1	15	-7	-4	-5	16	0	10	18	-14	-14	3
11	-11	-4	1	2	1	29	-12	-44	3	22	-25	-9	-8	24	6	5	4	6	-12	-6	-32	-4	-29	9	-18	3	1	30	-13	12	4	9	-25	14	14	-27	-23	9	-31	-5	5	14	4	24	-23	-4	11	15	5	-35	9	-6	1	-6	-5	9	-11	33	-28	-28	8	-12	-4	0	14	-9	-21	-1	-14	-9	-23	6	4	23	8	0	28	-10	-7	-3	23	-10	-21	-14	-18	-14	-16	6	-5	8	2	1	30	-21	22	15	11	3	-14	-2	8	-14	9	-12	-9	-26	9	-19	-24	16	-11	-26	-18	-5	-30	2	-6	17	17	9	-22	6	23	-48	7	5	-10
-10	17	11	-18	28	2	-7	-35	-5	14	26	-8	13	0	-11	11	9	-4	14	1	-24	1	-8	19	4	0	22	11	-6	-7	-6	-2	-31	32	5	-22	-18	4	5	-3	22	-26	7	-4	-16	4	-10	-6	15	-18	12	18	-28	-3	-35	-1	7	6	-22	-11	18	-22	12	12	-7	1	-27	-10	30	-38	-9	-9	6	-8	17	12	12	-4	6	-19	0	8	14	-12	37	-17	7	20	-9	5	4	15	23	-27	23	30	-8	-1	-16	0	-10	-20	-1	23	-28	4	24	21	-30	38	14	-14	13	22	-20	-1	25	31	-22	7	-24	11	18	-20	-10	6	-13	-21
-1	20	-6	-4	-1	-12	-18	11	18	29	9	-15	6	-8	24	10	3	33	0	-3	-3	3	-8	0	-26	9	-10	17	-21	-16	-4	-12	6	-9	-30	-16	13	13	1	-8	5	0	-3	-3	-22	6	-5	18	11	-16	8	-42	12	-12	9	19	16	-7	29	4	-13	29	29	-33	-9	-5	-6	36	-15	-27	14	2	-3	0	8	-8	-11	-2	8	-13	14	36	4	17	-7	-3	-5	13	5	10	15	5	-17	-20	12	-2	-9	13	-21	-4	-42	5	23	0	9	39	-5	-22	8	6	3	23	13	-20	-2	26	7	-17	-5	-4	10	21	5	-22	11	-29	-3	5
5	-15	-2	-9	-6	10	15	7	28	-13	-25	-11	-5	16	-13	-3	12	14	1	-10	8	-11	-24	6	3	-4	2	-34	31	2	18	6	-10	-27	-3	18	32	-23	-12	-23	-1	10	-21	19	7	6	8	-2	-5	9	-17	0	-2	3	8	20	-2	30	19	-35	29	28	-11	-11	13	-3	0	26	-42	11	-2	-23	14	31	-4	10	15	-5	-4	-2	12	-19	0	-4	-26	6	25	-23	20	16	-16	-26	7	6	16	-15	-2	-3	2	4	8	23	12	-22	6	-29	-42	28	-7	6	19	4	2	-21	16	-17	-23	6	-1	-13	12	26	-17	-7	-6	-25	7	13
-10	13	-23	25	-3	10	-37	3	3	7	-4	27	10	-12	-10	1	8	-13	-27	-23	16	-34	1	9	11	7	-12	-7	-3	-10	-20	-9	7	21	35	9	-26	-38	11	-31	30	-13	32	-11	22	-24	-10	-11	15	-8	-23	-13	-11	10	-22	0	-16	6	-32	0	15	5	-19	5	-1	-36	0	-38	2	26	-16	25	1	-11	-7	-2	13	-8	-26	20	-9	16	5	-7	-8	8	10	8	36	7	-9	24	-9	8	0	-32	21	-18	10	-16	7	-12	3	-28	9	-20	32	8	15	24	18	15	-33	7	-13	-25	16	-11	-25	22	25	2	-35	12	-40	6	6	18
25	-2	-4	-14	-12	-1	1	41	8	9	-2	-32	-1	-36	-6	20	0	-12	-11	16	-40	3	29	22	-4	-3	2	16	-9	0	14	-4	17	10	19	-12	-30	-4	-23	35	8	5	-1	-25	0	-6	11	21	-19	-16	5	8	28	-18	-25	5	18	17	-35	19	-2	-12	0	5	13	3	-1	-10	11	4	11	5	0	3	-17	34	-12	-3	18	6	23	18	-5	-10	-5	25	6	-5	-13	-19	16	-28	2	-8	-6	5	-18	4	-6	-12	-1	-9	-31	10	8	-16	21	-28	4	-15	3	-34	-24	13	-7	8	25	-21	4	42	-3	-22	11	0	15	31	21	-10
18	-24	0	-30	16	14	-10	-5	-18	-23	-3	-10	-34	2	-8	16	-9	18	6	12	-6	23	13	-1	-16	-11	-1	-9	-19	8	7	8	8	9	-21	-17	-7	5	29	50	-6	-6	3	-19	7	42	3	18	-8	-7	-2	-20	-10	-23	-14	18	39	-28	1	31	2	-5	1	-12	1	3	-7	25	10	15	-23	12	17	-28	32	8	-15	15	-21	24	-1	0	14	-28	29	16	-25	-5	-1	16	20	-31	-5	11	-13	17	20	-5	13	-4	-8	-22	3	34	-23	4	-9	-3	-1	6	-21	-14	20	17	7	-13	4	-18	28	-10	-16	-12	14	-13	0	-8	-9	12
8	-3	12	18	30	-27	3	-8	6	-14	-2	-4	-2	2	31	-23	19	-20	-10	-22	16	-22	-10	21	-18	8	-14	-15	20	21	12	2	18	0	-17	-6	-4	19	16	-10	8	16	-6	26	28	-22	6	-7	2	-4	-17	-4	-6	-25	29	20	2	-34	27	-8	1	-33	18	-10	-5	-15	-5	0	20	8	-6	8	-35	29	17	17	-21	-11	-10	14	7	-5	-11	4	14	0	5	43	7	37	-18	-9	-12	15	-1	17	1	-7	-10	-20	4	-9	27	-8	-6	12	-14	-11	24	3	-11	-7	-11	-7	-13	4	6	1	7	-12	-1	-8	-14	2	1	16	21	-25
2	-4	9	15	-24	18	11	-7	15	-1	13	8	-10	23	-26	33	-9	-5	-15	3	10	-8	39	-8	-11	13	4	-1	6	5	-26	10	18	-1	-15	-19	21	11	7	8	-15	-5	-12	24	-17	0	21	-13	-27	-12	2	20	-8	11	11	-21	-7	12	15	-28	-18	3	-14	1	0	6	4	-1	7	-28	-10	-15	-2	11	-20	-36	7	-14	2	12	-24	2	8	23	14	-12	30	-12	26	-1	-19	-7	-7	17	-2	-13	-13	16	-13	-7	-6	15	5	-4	-18	-7	-23	15	8	-11	-10	3	-3	-8	-12	-17	-12	-8	5	-13	16	-10	6	8	15	2	-23	-12
-2	4	-9	-6	9	7	-53	10	-25	15	-3	-26	26	-14	-6	-10	-14	-1	14	-2	-2	9	1	-10	-3	23	22	8	3	9	-9	-2	-13	-10	-18	5	-1	0	7	-6	6	6	9	-4	1	42	9	-14	-12	8	-10	-10	-8	10	-8	45	-16	21	2	-5	12	1	-12	13	15	-18	26	-2	7	-18	6	10	-24	-20	-8	10	17	-12	-2	-6	7	24	-23	19	-21	-1	0	-11	1	-4	6	-18	7	-9	2	10	-4	21	-5	9	3	12	-25	12	-13	-6	18	14	1	-28	11	5	-19	2	-22	-27	17	-8	-21	6	-3	-11	11	-12	-20	-43	-1	1
15	-2	-8	4	-3	-21	-8	20	-9	10	-9	-20	-8	-3	20	-9	14	-9	2	-4	8	5	14	0	31	-8	33	-15	15	5	-9	3	-3	-22	1	10	-9	-4	-20	16	-7	-9	-14	-7	3	1	-40	6	19	-40	19	2	6	-15	16	11	-16	4	-10	-3	-13	14	-18	4	-20	21	-5	-27	10	6	21	-10	8	2	7	11	-14	-9	16	22	34	-9	-1	-29	-13	8	-9	25	6	-8	-17	-19	-19	2	3	-1	-10	14	-11	-3	-4	-20	0	-19	-7	-10	-5	-17	-2	14	21	-11	-15	0	11	-7	12	-32	21	-6	-9	3	-31	-8	-28	10	-10	19
-10	-6	-41	20	-27	-5	5	14	8	-7	-36	12	-10	23	-6	-13	1	10	9	6	-5	1	-26	32	-1	13	-11	-15	8	-34	3	-8	-11	1	-1	3	19	-12	31	-5	-18	15	9	10	-3	14	-1	7	-13	8	13	10	-23	8	7	-14	16	-2	-5	-17	-21	-6	-33	0	5	-5	-5	-6	-5	11	-18	10	-8	7	7	18	-11	18	14	6	-16	-10	-31	-1	-11	-13	11	-16	9	-11	10	5	7	19	-28	26	12	0	2	-13	6	13	-7	-16	11	-19	-22	11	-21	14	-20	-33	-5	28	-18	14	0	-3	31	-4	22	-26	-8	2	12	8	-6	-15
9	-37	-2	15	-30	18	11	4	-35	-9	10	1	5	-25	-6	17	3	3	13	-39	-14	-11	22	8	-12	-16	-10	28	-13	14	-18	-6	-5	12	-22	11	-33	27	8	0	-2	14	13	-18	6	11	10	-14	10	-18	-12	-36	-19	23	-6	4	-1	-18	-11	-14	4	-25	20	21	-6	5	-28	0	2	8	4	-10	-21	-2	30	5	11	7	-24	-17	-4	-9	-17	2	-1	20	-2	-1	-6	11	-11	-9	5	-30	9	20	-21	19	-6	15	28	-22	9	28	-34	-9	5	19	1	-3	3	4	52	2	-4	11	-4	-3	13	9	1	-2	15	12	-16	-28	11	6
-7	-2	32	-11	3	24	4	-29	-5	4	0	-12	-16	2	1	-24	-8	-12	-25	-19	9	29	-5	-16	-22	-5	0	-2	-19	-10	12	-20	1	-15	26	-35	15	-6	-3	-1	-3	3	-47	12	15	21	-4	20	-7	-1	-2	-1	-1	-9	17	-28	3	-12	16	8	-14	6	3	-7	8	-19	-10	-3	-4	1	-44	-1	-17	16	12	8	-12	-3	-2	10	2	-25	-4	1	-7	24	0	-3	4	-29	0	14	-22	27	-18	19	-1	32	-10	-4	3	-23	24	-13	-15	25	14	13	-27	21	-1	21	4	-15	-20	-7	-6	33	0	17	-15	5	14	5	-3	14	4	-2
-26	-4	-16	-32	10	6	-24	12	19	-3	10	19	0	-1	-15	-3	24	-27	8	12	38	10	-17	3	12	-3	11	-6	-22	15	12	-7	-16	15	-22	-12	8	-6	-1	-6	2	-16	1	10	15	-13	-26	-6	-6	18	0	-11	14	5	-17	-1	16	4	-10	3	-3	0	-27	20	-32	11	-1	-4	7	-34	4	4	11	17	-24	13	-2	-13	-23	7	-21	-11	2	-33	6	9	-15	1	-38	36	-1	-25	7	-20	28	-13	16	-4	-27	5	-12	0	-7	3	3	28	-8	-21	2	5	-20	-15	2	-23	16	-31	28	-6	-6	-19	2	-4	9	3	9	14	-25	11
3	-22	-15	1	13	-12	19	4	7	-8	0	-19	-14	-19	-1	-5	-8	8	-20	18	-27	-17	-13	20	-24	6	-7	-16	16	22	-18	-25	11	15	-14	15	-3	8	-10	0	-26	2	16	2	3	-14	-6	-3	11	-16	-41	0	-4	2	7	30	-7	-21	12	-3	-18	-16	26	-15	31	-9	14	3	-8	22	-4	-13	-11	-15	5	21	-8	2	7	-1	-2	9	-18	-4	-1	10	-18	-14	2	20	-6	-4	26	-10	13	-41	19	6	-14	30	-21	22	-11	10	22	-5	24	-12	-10	-18	6	13	-3	7	10	11	5	-9	-28	26	2	27	5	1	18	-33	13	22
-6	1	17	19	3	15	-11	10	-10	24	-16	-4	-15	-5	-1	-13	-4	-17	2	11	-4	4	5	2	-5	-27	-9	9	7	-17	-18	-19	-5	-15	13	8	12	-16	19	-31	-1	9	8	-17	-12	-44	-4	-1	-36	-7	16	-22	13	-8	4	-21	-31	15	8	-29	6	-17	5	-11	16	4	2	-4	14	-10	5	-11	6	5	39	-27	-4	8	-12	-3	0	-20	-24	-15	33	2	-9	16	28	-6	-13	22	7	-10	-43	22	42	-14	3	-13	-11	-5	0	13	-19	24	-4	-16	3	8	14	19	-16	25	-4	12	35	-37	13	18	-8	0	1	20	-20	-29	29	-29
4	25	17	-4	-22	11	3	2	23	0	14	10	-15	21	-1	17	-22	3	10	-6	1	-15	27	-16	8	-19	25	19	-8	0	-13	11	-27	34	19	-20	-21	-9	7	-11	30	18	-6	0	-7	28	-16	-20	21	-9	-22	1	32	-18	3	6	21	2	-32	12	4	-13	44	7	3	-23	-1	-6	-16	-2	-3	-15	12	43	-36	2	22	10	-19	10	-8	-16	17	19	2	14	1	17	3	7	18	17	-18	-24	13	55	-10	-30	0	-5	-23	-9	-6	0	24	6	-11	1	-7	1	-29	3	5	18	-2	16	-3	-8	23	-9	5	27	18	-18	-44	24	0	-16
20	14	-16	-10	6	-14	29	-13	-12	-17	21	-28	15	-1	12	-5	-2	16	16	-19	3	-6	8	-28	1	6	6	1	15	-23	-1	7	2	10	-34	-16	6	20	8	25	22	-13	-15	13	9	-7	-22	-5	-7	-26	21	14	2	-13	6	5	-39	8	18	12	-14	6	-25	7	-19	-3	-4	-7	-8	18	-12	23	39	-7	-28	40	29	-8	11	2	2	14	40	1	5	32	-10	-15	-3	16	-30	-11	-18	8	44	-10	-27	-24	1	-17	-11	-7	-3	3	22	-6	14	-15	-1	10	12	-13	5	-2	-12	20	-1	25	1	41	-11	-9	-10	-28	26	4	-7	7
15	-1	-1	9	24	3	-14	-24	-4	13	-35	-1	-11	-18	-8	-29	38	-7	14	-19	-1	-12	-7	-21	-4	12	16	11	9	5	11	-11	3	-21	15	6	6	5	-3	7	3	-17	20	-6	-7	-29	9	-20	-16	30	5	-3	-8	-6	6	-8	-9	12	1	-35	-21	-5	8	-21	4	-17	17	-32	18	-16	19	22	4	-9	37	7	9	-9	-6	1	-8	33	-18	1	9	-35	-21	18	13	-18	0	37	7	44	-16	-31	-1	27	-15	-1	-8	-12	29	8	-17	1	-23	0	9	5	1	-13	28	-15	-4	11	-21	-11	28	-14	-27	-20	-19	4	14	-23	-4	15
-2	-38	15	1	-12	3	-34	19	38	12	-30	12	-9	9	-11	38	-24	1	-24	23	-15	-1	25	5	2	29	-7	20	-9	-4	-5	5	-3	16	3	-25	15	-25	2	15	-29	13	-8	7	-32	9	-11	-17	24	9	-22	7	-4	-3	9	8	17	-24	8	-19	13	18	-13	-2	-5	10	-2	-13	34	15	13	18	-6	-20	3	-4	10	-14	5	20	-2	2	-9	7	6	-18	13	-2	-38	-11	3	-4	37	-16	-22	-6	13	5	-22	-15	-25	-3	22	6	-13	2	6	22	10	-6	-10	35	0	-10	13	-7	-5	0	-11	-37	8	23	13	40	-25	-13	13	-24
-21	-8	1	3	-26	-16	-10	13	-2	-15	0	-1	13	15	4	-13	-5	8	-25	-13	-13	33	12	8	-12	2	-22	-14	5	-31	31	-17	-8	-10	-24	35	-7	1	9	-7	-36	24	-12	-12	20	-3	1	3	6	-15	-24	-2	-13	7	8	13	-2	-17	5	-29	16	-10	-26	9	-3	2	6	19	2	16	10	19	-29	3	12	17	-11	-18	25	-14	9	-29	5	-29	7	0	-11	17	-14	8	-7	29	9	-30	8	9	11	-13	2	-9	-3	7	-10	-1	-10	19	-4	-20	-17	-23	-8	5	-13	1	-26	-3	13	9	-17	10	5	23	29	-6	-15	38	-4	14
3	-2	8	-15	9	-5	3	-3	-10	-15	13	-3	19	-17	11	12	18	3	5	-17	20	12	-16	-14	20	-29	-6	20	-28	14	-31	6	9	11	35	-7	-5	-21	-1	-38	16	-12	18	-13	19	-25	0	-1	-20	-3	7	13	16	25	-11	-7	-37	3	-19	25	21	-6	17	2	-3	0	-22	-2	3	2	11	-33	-17	33	-11	11	4	31	3	-31	9	-16	-1	-1	1	9	2	6	-11	-3	20	4	-12	-28	0	15	1	23	-2	4	0	-11	8	12	-9	-12	-28	-15	11	-22	25	1	24	-32	6	0	-1	3	-19	13	13	8	-10	-37	13	15	6	1
3	-22	25	-10	-22	-11	-14	3	-7	26	-8	30	1	-8	26	-11	-6	7	6	22	17	-10	14	10	-10	-14	9	34	-14	22	-19	27	0	-23	18	-5	-27	6	-14	-3	7	-2	0	-19	-13	6	-7	9	9	21	9	-7	9	-9	-7	-29	2	-12	19	19	-16	5	-23	0	-12	16	-7	24	17	-3	5	-22	22	-2	5	-3	36	1	-16	-10	10	-27	14	44	-6	1	-15	-30	-14	9	2	6	-23	15	-18	28	13	-2	14	-13	2	-16	24	15	-21	3	1	-13	0	14	28	-4	-19	-14	-4	13	-10	-17	2	22	-7	-17	-12	13	21	8	-12	-6
11	7	21	-18	14	-23	-1	4	12	-5	11	0	-9	-5	5	-2	17	1	-19	21	-32	16	17	-1	-1	4	18	-12	2	-22	14	-15	-5	24	35	-12	9	-6	14	15	31	10	-14	9	-9	44	-10	6	-10	8	0	-11	-9	12	-14	-11	-11	15	11	-18	-10	-27	0	17	22	18	0	12	-4	-3	-4	-18	23	-1	0	7	-29	-24	8	24	-31	1	21	-7	-15	-43	7	-18	25	5	9	-17	-6	-2	-1	31	-2	2	-20	-17	-16	28	20	-23	-4	-1	7	-7	10	36	-18	10	-3	-2	0	15	-39	-5	10	-12	-3	-10	20	-9	17	5	-2	-6
11	3	-19	6	-14	-4	-2	13	-14	-16	-3	-31	-13	27	-30	1	-1	-19	10	-4	8	7	-5	8	-15	4	-10	-4	-15	23	-13	4	7	20	-28	-4	0	7	15	-1	11	1	12	13	22	-7	4	-38	0	9	-21	27	14	-1	19	-13	-7	20	-22	0	-16	18	-3	-2	2	-7	19	-5	6	1	-45	23	-32	0	17	3	-13	5	1	-29	-15	17	-11	-2	-13	2	18	7	11	-15	-11	14	-25	-5	-2	-22	-4	0	-27	2	-17	21	-2	8	-8	-18	2	3	1	13	-20	7	0	-20	9	-5	0	-17	-6	-2	-8	8	1	7	21	-38	-2	-6
-4	2	9	-23	6	22	-17	18	-42	38	-19	-15	20	-21	-4	-10	-3	-5	14	-11	8	-3	29	-3	-8	-12	34	3	30	-5	-4	25	-14	7	0	23	-22	14	-4	27	3	13	7	16	-27	9	-21	-13	21	11	-10	7	-3	-5	3	-18	24	-5	-28	-13	-18	-6	-8	2	3	25	-25	-14	-17	-46	5	-6	-33	20	7	-29	-20	9	-20	-20	-2	-12	4	-11	-11	-11	-13	-7	-1	-31	17	7	-12	-7	-4	-1	20	-35	-17	-8	23	-13	-4	-5	-12	13	-21	22	19	-4	3	20	-9	-36	19	-31	-2	29	8	15	-9	-8	19	0	-39	21	4	19
18	8	-20	36	-4	-10	6	-1	21	25	-29	5	-26	-15	-4	5	-8	-24	16	-20	-6	8	-1	-8	-6	13	-1	3	-7	-13	31	-4	4	-16	6	-29	-4	-19	30	-3	1	7	20	-19	-3	7	-9	17	25	7	-9	-26	20	-17	-19	34	-11	-8	-6	2	-14	21	-4	22	-6	7	-22	6	-2	-6	9	6	23	7	-27	-31	9	2	-8	-3	12	-13	-10	2	3	12	-11	8	-26	36	9	2	-23	-18	10	31	-32	-5	-21	12	19	-22	22	-20	15	-3	-2	21	6	-25	5	-9	-21	33	1	-9	19	-8	11	-26	4	6	-5	-24	6	10	-18	-17
29	-27	12	12	3	17	2	33	26	-23	-18	1	10	-17	-16	7	-23	34	0	18	22	3	7	19	-15	26	-11	0	-3	-3	1	5	-1	-15	7	-17	12	-3	20	-18	-18	29	0	-29	1	7	-2	23	-17	-19	-24	14	3	-9	32	-37	-1	-5	-13	-2	20	-12	15	-20	36	-23	7	-10	-23	3	4	-15	-1	-4	8	1	0	-5	1	17	5	11	6	-10	7	-3	-18	-12	20	36	-9	4	-23	7	29	-17	-7	-9	18	3	-18	27	11	14	10	11	20	-13	-2	-9	22	-21	13	-9	-23	18	-9	-16	4	-13	-5	26	-9	-5	24	-19	-13	24
2	15	8	14	11	7	14	-11	-21	-26	3	1	-10	-4	-15	22	0	27	-14	14	-20	-2	8	-13	20	-2	15	-5	-2	-19	6	-42	5	12	-10	-8	0	50	-31	-12	28	-4	-17	-50	30	16	6	-20	-12	-20	-3	8	-27	23	-28	-11	28	-35	-8	23	12	2	-7	22	-31	-25	10	-23	-4	10	2	-9	3	-7	-16	-29	16	-23	-3	12	10	0	4	5	14	-41	21	13	40	2	-16	-12	13	29	11	4	-9	18	-14	-13	4	8	2	-3	-18	2	-25	15	-2	44	-16	3	-4	-24	9	-6	-14	8	19	-24	5	7	-32	25	-13	8	31	8
-25	12	-5	-13	-36	11	-13	-15	1	-1	6	0	2	5	-2	-18	-6	-6	6	4	3	7	2	-8	20	-35	18	-4	-12	23	-7	2	13	4	-11	4	34	-27	-26	-2	3	-2	-19	12	27	-24	-38	-5	1	-7	-7	-2	12	-25	4	28	-13	3	-5	40	-24	4	-8	-14	-6	23	10	5	3	-6	-17	-8	-16	-13	-3	22	12	17	28	10	0	-10	-3	23	-29	0	15	-17	-15	-15	-6	-10	26	18	-20	-15	-12	-24	-12	6	-9	1	10	-26	5	24	2	-9	8	-23	-36	3	-19	-18	27	5	1	14	-29	0	8	-32	12	9	-14	9	5	3
-13	5	-7	-21	-14	15	-7	17	-7	-10	-8	10	4	-37	2	-6	11	10	-12	8	-7	6	-4	28	-3	4	19	-32	0	1	18	20	-14	18	-25	33	-25	-10	-12	0	12	-19	-2	4	-11	-9	-11	15	24	-4	2	13	-24	-4	5	-22	-5	-17	31	10	-29	19	-21	0	9	8	-32	11	-26	13	1	-3	21	-10	18	-13	14	8	-1	-3	-15	-29	24	-5	-26	22	-34	-6	-15	-2	-16	-9	24	3	-12	20	-25	4	-6	5	10	23	-15	-5	35	8	-16	9	1	-15	37	-7	-4	21	31	-19	-5	-22	-17	-6	-25	-11	-6	-10	-10	10	27	-11
29	-1	-16	-5	12	-2	10	-14	0	9	10	-4	-19	-4	4	6	-6	30	-19	16	-9	-28	46	-31	12	-1	-19	15	8	30	-2	-14	17	-30	35	-6	14	-20	-7	16	-21	-20	-1	-14	0	-10	2	20	-23	12	-11	-26	6	16	-10	-5	3	13	23	-15	-6	9	7	28	-4	-31	7	-15	19	-1	5	5	0	-12	-4	-11	-2	-18	13	6	-26	11	12	-33	28	-26	-15	8	-12	-12	-10	24	15	-29	3	-34	-11	-9	-18	28	5	14	-11	34	13	-33	2	13	3	1	8	-16	33	21	-22	-9	-15	5	-19	-7	-4	13	26	-1	10	26	4	-29
21	-35	3	-7	24	-16	18	-22	1	12	3	-19	6	1	-1	1	17	-22	4	16	-37	33	-4	-7	-3	-7	5	10	15	-24	1	4	-12	0	30	-28	2	-14	18	-18	-1	4	2	10	-27	21	10	-15	10	-17	2	-10	28	-20	-13	30	-8	13	-21	6	1	2	8	-12	-20	11	2	14	-10	9	-11	8	-18	-3	-5	19	-11	10	-5	-8	0	8	-7	3	5	-27	14	2	-9	-5	19	12	-13	-1	-13	-15	14	-8	33	-8	-13	18	-11	18	-33	8	4	7	-10	3	-10	15	8	-23	-4	6	-12	1	-2	4	12	0	2	3	4	5	-29	10
